id,user,temp,gasDetect,fireDetect,lightLevel,humidity,pressure,month,hour,day,year
5685,Jane,11.09,0,0,0,48.26,1004.15,10,11,21,2020
5686,Jane,15.77,0,0,344,74.51,996.48,12,22,28,2020
5687,John,13.11,0,0,0,58.18,1005.24,7,2,31,2021
5688,John,12.31,0,0,0,54.69,982.11,9,11,19,2023
5689,Jane,13.34,0,0,0,57.8,1017.25,5,20,5,2021
5690,Jane,13.34,0,0,0,42.12,1018.86,5,20,22,2020
5691,Jane,11.59,0,0,0,37.33,1005.11,7,21,6,2023
5692,John,8.55,0,0,121,59.96,1003.67,1,23,27,2022
5693,John,13.15,0,0,0,57.6,1001.12,5,4,31,2020
5694,John,19.08,0,0,328,65.11,1010.98,4,22,27,2022
5695,Jane,13.44,0,0,0,41.96,1008.11,7,15,22,2022
5696,Jane,13.44,0,0,0,54.89,1011.05,7,15,4,2020
5697,Jane,17.16,0,0,19,43.68,1012.73,8,17,18,2023
5698,Jane,11.59,0,0,478,67.77,1010.48,5,22,29,2020
5699,Jane,11.59,0,0,478,55.9,1027.67,5,22,11,2024
5700,Jane,11.59,0,0,478,43.83,1039.91,5,22,14,2020
5701,John,14.62,0,0,0,41.43,1001.66,3,7,17,2024
5702,John,19.1,0,0,273,45.74,1020.0,4,16,4,2024
5703,Jane,14.58,0,0,566,74.53,1025.08,1,21,28,2022
5704,John,10.03,0,0,229,71.83,1001.64,11,23,14,2023
5705,Jane,12.73,0,0,0,48.22,1006.43,9,14,13,2021
5706,John,14.93,0,0,0,71.83,996.05,10,4,27,2022
5707,John,14.93,0,0,0,65.32,1002.0,10,4,21,2020
5708,John,14.93,0,0,0,62.14,1006.06,10,4,21,2024
5709,John,12.67,0,0,0,63.81,1013.95,9,14,22,2024
5710,John,12.67,0,0,0,66.61,1016.78,9,14,23,2022
5711,John,12.67,0,0,0,68.39,1004.47,9,14,1,2021
5712,John,12.67,0,0,0,74.14,1012.14,9,14,19,2024
5713,Jane,13.6,0,0,0,36.86,1018.24,7,15,30,2023
5714,Jane,13.6,0,0,0,49.95,1018.68,7,15,3,2021
5715,Jane,13.6,0,0,0,35.46,1014.61,7,15,25,2020
5716,John,16.08,0,0,548,56.16,1023.08,12,20,28,2023
5717,Jane,13.96,0,0,0,53.89,1019.34,6,12,10,2021
5718,John,16.82,0,0,89,37.09,1017.61,8,18,2,2021
5719,John,16.82,0,0,89,53.52,1016.52,8,18,4,2020
5720,John,19.65,0,0,88,63.35,1004.86,2,16,5,2024
5721,John,19.65,0,0,88,54.62,991.31,2,16,19,2024
5722,John,19.65,0,0,88,65.27,1009.97,2,16,17,2022
5723,Jane,15.71,0,0,22,50.27,1012.61,12,12,27,2021
5724,Jane,15.71,0,0,22,71.85,999.74,12,12,11,2020
5725,Jane,13.17,0,0,0,40.41,1000.26,5,10,8,2023
5726,Jane,13.32,0,0,0,55.78,1000.97,6,7,30,2023
5727,Jane,13.83,0,0,69,74.21,996.34,9,18,6,2021
5728,Jane,11.25,0,0,58,70.34,996.02,11,11,15,2021
5729,Jane,16.15,0,0,233,61.1,1018.36,4,23,3,2023
5730,John,3.2,0,0,0,62.97,1018.57,11,13,26,2021
5731,Jane,12.89,0,0,45,64.65,995.49,11,13,10,2020
5732,Jane,12.89,0,0,45,42.52,984.55,11,13,13,2024
5733,John,17.67,0,0,583,66.46,1011.03,11,22,3,2023
5734,John,14.86,0,0,132,47.11,1000.54,10,20,19,2021
5735,Jane,13.67,0,0,0,39.29,1019.52,7,13,23,2024
5736,Jane,13.67,0,0,0,55.19,1001.24,7,13,1,2021
5737,Jane,13.67,0,0,0,51.49,1006.38,7,13,27,2020
5738,John,12.68,0,0,0,47.72,1028.98,4,7,20,2020
5739,Jane,20.83,0,0,372,50.31,1020.62,2,21,22,2022
5740,John,9.23,0,0,0,51.47,1014.35,4,14,16,2021
5741,John,11.48,0,0,0,68.93,996.97,10,14,29,2024
5742,John,11.48,0,0,0,53.44,999.49,10,14,13,2021
5743,John,12.37,0,0,135,53.63,1012.3,12,16,14,2021
5744,Jane,11.12,0,0,0,30.94,1009.94,7,13,28,2020
5745,Jane,14.09,0,0,20,53.67,1012.51,8,18,12,2024
5746,Jane,14.09,0,0,20,34.99,1015.54,8,18,24,2023
5747,Jane,13.48,0,0,333,46.21,1009.49,3,18,22,2021
5748,John,14.14,0,0,0,69.39,1008.91,2,23,14,2020
5749,John,12.39,0,0,0,40.8,1007.63,4,1,11,2021
5750,John,12.39,0,0,0,68.87,1002.76,4,1,11,2022
5751,John,12.39,0,0,0,60.06,1032.28,4,1,26,2021
5752,Jane,14.92,0,0,0,65.51,995.55,10,23,17,2023
5753,John,6.86,0,0,86,53.62,996.4,12,0,5,2023
5754,Jane,15.99,0,0,525,60.17,1026.1,1,21,6,2023
5755,Jane,18.82,0,0,309,57.01,1039.8,4,21,24,2024
5756,Jane,18.82,0,0,309,46.49,1032.48,4,21,14,2022
5757,John,8.35,0,0,0,47.25,1036.87,4,8,16,2024
5758,John,8.35,0,0,0,44.11,1036.52,4,8,1,2022
5759,John,8.35,0,0,0,45.5,1025.07,4,8,18,2023
5760,John,8.35,0,0,0,64.45,1034.03,4,8,9,2022
5761,John,5.25,0,0,0,59.2,1014.48,12,9,28,2020
5762,Jane,15.04,0,0,0,54.9,1001.66,6,0,27,2021
5763,John,12.42,0,0,0,63.73,1018.58,2,7,23,2021
5764,John,14.64,0,0,0,31.78,1003.89,7,23,7,2021
5765,Jane,16.65,0,0,0,30.55,1013.23,8,6,8,2023
5766,Jane,16.65,0,0,0,37.43,1014.16,8,6,22,2020
5767,John,11.6,0,0,0,68.76,1008.6,9,9,4,2024
5768,John,11.6,0,0,0,55.52,997.3,9,9,20,2022
5769,John,11.6,0,0,0,40.17,1003.04,9,9,24,2022
5770,Jane,11.93,0,0,0,47.11,1012.18,5,9,17,2023
5771,Jane,11.93,0,0,0,44.11,1025.33,5,9,30,2021
5772,Jane,13.39,0,0,533,69.21,1027.9,3,17,16,2022
5773,Jane,13.39,0,0,533,44.01,1003.29,3,17,17,2020
5774,John,3.64,0,0,0,68.88,1004.74,12,10,9,2021
5775,Jane,16.57,0,0,7,62.97,988.59,10,20,22,2024
5776,Jane,16.57,0,0,7,67.45,1003.04,10,20,9,2024
5777,Jane,16.57,0,0,7,65.48,985.31,10,20,5,2022
5778,John,20.08,0,0,379,54.08,1015.79,2,19,1,2022
5779,John,20.08,0,0,379,61.95,1014.82,2,19,21,2020
5780,John,20.08,0,0,379,68.39,1026.38,2,19,12,2022
5781,John,6.83,0,0,0,48.71,998.39,11,14,7,2020
5782,Jane,17.22,0,0,195,70.45,1017.37,2,23,2,2021
5783,Jane,11.21,0,0,159,79.1,1010.22,12,1,2,2023
5784,John,7.01,0,0,0,70.74,1028.42,2,9,10,2021
5785,John,7.01,0,0,0,56.55,1009.61,2,9,14,2022
5786,John,15.58,0,0,0,51.59,999.93,9,11,18,2024
5787,Jane,17.25,0,0,0,64.81,1004.84,10,5,30,2024
5788,Jane,19.49,0,0,376,43.99,1001.9,8,22,21,2023
5789,Jane,19.49,0,0,376,37.98,1019.35,8,22,15,2024
5790,Jane,19.49,0,0,376,32.44,1017.7,8,22,8,2023
5791,John,12.31,0,0,0,76.3,1001.41,2,2,13,2022
5792,Jane,11.77,0,0,169,70.7,981.62,11,4,1,2022
5793,Jane,11.77,0,0,169,43.65,1010.17,11,4,26,2021
5794,John,14.59,0,0,0,42.27,1025.71,3,3,22,2020
5795,John,14.59,0,0,0,44.03,1022.7,3,3,21,2023
5796,Jane,15.29,0,0,368,64.6,987.56,10,22,15,2023
5797,Jane,15.29,0,0,368,52.16,1007.78,10,22,20,2023
5798,Jane,15.29,0,0,368,40.92,992.79,10,22,24,2022
5799,Jane,17.57,0,0,236,61.06,1022.06,2,5,15,2020
5800,John,15.34,0,0,0,51.19,1016.86,5,17,16,2021
5801,Jane,11.99,0,0,43,71.62,998.35,1,2,20,2023
5802,John,21.33,0,0,580,55.97,1009.55,3,20,9,2020
5803,John,5.29,0,0,0,66.45,991.71,12,14,25,2020
5804,Jane,11.62,0,0,53,64.22,1017.26,3,15,25,2020
5805,John,20.5,0,0,227,60.96,1034.64,3,17,25,2020
5806,John,7.66,0,0,126,74.38,1022.09,12,23,30,2022
5807,John,12.79,0,0,0,42.37,1011.32,3,6,7,2024
5808,Jane,10.66,0,0,233,59.16,1020.85,1,3,1,2023
5809,Jane,15.26,0,0,0,34.37,1010.55,7,6,14,2024
5810,John,13.13,0,0,0,30.87,1005.52,7,21,16,2020
5811,Jane,11.12,0,0,107,68.92,997.75,12,15,15,2020
5812,Jane,11.12,0,0,107,67.85,1009.02,12,15,12,2021
5813,Jane,11.13,0,0,227,68.61,1023.38,12,8,17,2020
5814,Jane,11.13,0,0,227,60.81,1018.08,12,8,23,2023
5815,Jane,11.13,0,0,227,58.03,992.37,12,8,28,2021
5816,Jane,13.79,0,0,468,53.0,991.9,1,18,22,2024
5817,John,13.71,0,0,0,70.96,982.03,10,12,7,2023
5818,Jane,12.43,0,0,0,40.13,1022.09,5,18,31,2020
5819,Jane,12.43,0,0,0,49.88,1009.56,5,18,7,2022
5820,Jane,12.43,0,0,0,60.86,1029.19,5,18,19,2024
5821,Jane,11.25,0,0,0,43.7,1019.42,6,17,21,2024
5822,Jane,14.86,0,0,0,50.59,1010.63,7,2,13,2022
5823,John,13.71,0,0,0,49.44,1016.92,6,2,28,2024
5824,John,13.71,0,0,0,53.88,1017.09,6,2,16,2024
5825,Jane,13.41,0,0,0,36.01,1018.95,7,0,6,2020
5826,John,6.71,0,0,0,58.11,1006.92,1,11,27,2022
5827,John,6.71,0,0,0,77.69,1009.97,1,11,13,2023
5828,John,15.5,0,0,0,54.75,983.03,9,2,9,2022
5829,John,12.13,0,0,0,55.11,981.23,9,7,13,2020
5830,Jane,13.93,0,0,314,68.56,1004.59,4,19,2,2023
5831,Jane,17.59,0,0,44,51.69,1039.65,3,4,6,2021
5832,Jane,15.2,0,0,0,67.33,1014.98,9,15,4,2021
5833,John,15.87,0,0,262,64.25,996.54,1,16,31,2020
5834,John,9.63,0,0,203,67.98,1024.0,1,5,13,2021
5835,John,13.81,0,0,0,43.26,1004.42,6,12,7,2020
5836,Jane,13.23,0,0,188,50.41,1021.89,2,15,1,2020
5837,John,14.57,0,0,0,59.42,1000.21,6,6,11,2022
5838,John,7.91,0,0,0,44.37,1019.99,3,9,12,2020
5839,John,13.99,0,0,0,78.98,994.27,2,0,2,2021
5840,John,13.99,0,0,0,56.59,1001.33,2,0,17,2023
5841,John,13.99,0,0,0,79.4,1016.4,2,0,16,2023
5842,Jane,11.06,0,0,251,53.11,993.67,1,6,26,2024
5843,John,10.11,0,0,172,50.98,1005.38,11,4,3,2024
5844,Jane,11.56,0,0,118,57.17,1006.28,1,5,6,2024
5845,John,13.48,0,0,0,43.58,1005.26,3,2,28,2023
5846,Jane,15.14,0,0,561,71.3,1029.01,12,19,7,2022
5847,John,16.21,0,0,341,72.19,987.9,11,18,5,2021
5848,Jane,13.26,0,0,85,48.98,1029.06,3,11,14,2021
5849,Jane,13.26,0,0,85,47.77,1034.75,3,11,15,2022
5850,John,13.49,0,0,0,38.17,1013.19,7,6,10,2021
5851,John,15.09,0,0,0,51.44,1005.77,7,23,15,2023
5852,John,16.76,0,0,401,40.29,988.15,11,20,18,2023
5853,John,16.76,0,0,401,56.92,990.78,11,20,24,2023
5854,John,12.96,0,0,0,58.14,1039.34,3,3,31,2022
5855,John,15.22,0,0,0,52.89,1013.71,9,10,22,2024
5856,Jane,16.25,0,0,38,50.08,1006.97,3,6,21,2020
5857,Jane,16.25,0,0,38,47.85,1012.9,3,6,11,2020
5858,Jane,16.69,0,0,0,49.75,980.74,9,2,24,2022
5859,John,15.89,0,0,0,66.95,1020.64,5,2,20,2023
5860,John,15.89,0,0,0,61.35,1019.94,5,2,18,2024
5861,John,19.3,0,0,371,45.69,1016.12,11,20,24,2020
5862,John,14.03,0,0,0,48.52,1011.35,7,16,3,2024
5863,Jane,12.91,0,0,0,54.27,1014.27,6,17,23,2021
5864,Jane,15.12,0,0,0,51.34,999.74,9,6,2,2021
5865,Jane,10.03,0,0,146,50.77,1014.62,12,3,31,2022
5866,Jane,13.85,0,0,0,41.77,1001.55,6,4,1,2020
5867,Jane,13.85,0,0,0,40.02,1005.09,6,4,12,2023
5868,Jane,15.29,0,0,157,65.81,1006.9,9,20,29,2020
5869,Jane,15.29,0,0,157,53.26,1012.94,9,20,8,2021
5870,Jane,16.44,0,0,0,46.34,1007.53,9,2,21,2021
5871,Jane,16.44,0,0,0,70.19,981.98,9,2,28,2024
5872,John,7.24,0,0,0,62.18,1019.64,3,12,16,2021
5873,Jane,14.0,0,0,0,52.79,1007.85,6,13,18,2022
5874,Jane,12.59,0,0,0,54.28,1008.54,7,12,27,2020
5875,Jane,12.59,0,0,0,44.22,1005.05,7,12,26,2021
5876,Jane,12.59,0,0,0,37.47,1005.81,7,12,7,2023
5877,John,8.86,0,0,128,50.86,999.06,1,5,11,2023
5878,John,8.86,0,0,128,65.66,1004.93,1,5,7,2024
5879,John,8.86,0,0,128,62.97,1010.31,1,5,29,2022
5880,Jane,13.9,0,0,0,50.82,1009.49,7,7,13,2020
5881,John,9.23,0,0,0,56.98,1020.94,2,9,1,2024
5882,John,9.23,0,0,0,66.31,1022.99,2,9,28,2022
5883,Jane,11.48,0,0,0,43.08,1011.34,6,16,6,2024
5884,John,19.39,0,0,339,43.05,994.2,10,21,27,2023
5885,John,6.96,0,0,0,57.25,1027.24,12,14,25,2020
5886,John,6.96,0,0,0,78.51,996.21,12,14,13,2020
5887,John,12.66,0,0,80,63.77,1019.81,12,17,13,2022
5888,John,12.87,0,0,0,51.41,1000.57,8,2,30,2023
5889,Jane,13.71,0,0,470,38.37,1012.11,7,23,25,2021
5890,John,7.2,0,0,0,65.14,1011.69,3,10,10,2023
5891,John,7.2,0,0,0,59.23,1019.55,3,10,27,2022
5892,John,7.2,0,0,0,53.63,1017.35,3,10,13,2021
5893,Jane,13.37,0,0,0,56.54,1018.13,6,6,1,2024
5894,Jane,16.01,0,0,272,34.72,1002.81,8,16,28,2023
5895,John,9.59,0,0,0,63.73,1000.01,4,8,10,2021
5896,John,9.59,0,0,0,49.75,1012.4,4,8,4,2020
5897,John,14.49,0,0,0,55.23,1038.76,5,7,31,2022
5898,John,14.49,0,0,0,68.97,1039.12,5,7,7,2024
5899,John,14.68,0,0,0,53.7,1021.08,4,7,11,2021
5900,John,17.4,0,0,588,54.95,1016.7,12,21,1,2021
5901,John,17.4,0,0,588,78.84,994.07,12,21,4,2020
5902,John,19.37,0,0,145,50.35,995.0,2,16,5,2023
5903,John,19.37,0,0,145,63.8,1015.24,2,16,1,2021
5904,John,19.37,0,0,145,60.51,1010.51,2,16,11,2022
5905,John,13.1,0,0,0,43.44,1039.99,5,9,23,2022
5906,John,13.05,0,0,61,35.37,1016.06,8,19,20,2022
5907,Jane,13.14,0,0,349,67.42,1002.91,12,22,5,2023
5908,Jane,13.14,0,0,349,59.96,1005.39,12,22,10,2023
5909,Jane,15.37,0,0,0,40.54,985.82,9,5,26,2020
5910,Jane,13.43,0,0,0,49.93,1009.51,7,5,1,2020
5911,John,14.17,0,0,0,70.23,995.36,9,5,6,2022
5912,Jane,17.24,0,0,37,69.6,997.44,9,19,16,2021
5913,John,18.03,0,0,568,61.93,1017.18,12,22,31,2022
5914,John,15.87,0,0,0,57.11,1009.87,5,16,17,2021
5915,John,9.03,0,0,0,54.8,1017.56,2,11,29,2024
5916,John,12.55,0,0,0,69.82,1016.79,9,14,7,2020
5917,John,13.21,0,0,0,50.87,1017.02,6,8,1,2021
5918,Jane,15.89,0,0,0,47.29,1017.08,7,2,25,2020
5919,Jane,15.89,0,0,0,53.4,1008.65,7,2,30,2023
5920,Jane,11.27,0,0,526,54.86,1002.86,7,23,26,2023
5921,John,9.59,0,0,41,40.58,1016.51,11,7,23,2022
5922,John,15.14,0,0,0,66.1,983.35,10,2,6,2021
5923,John,12.19,0,0,0,51.62,1011.78,10,1,27,2022
5924,John,12.19,0,0,0,57.49,1000.2,10,1,13,2024
5925,Jane,13.85,0,0,101,55.23,983.35,10,19,16,2023
5926,John,15.31,0,0,0,30.75,1013.43,6,15,22,2021
5927,John,15.31,0,0,0,55.88,1006.41,6,15,26,2023
5928,John,14.74,0,0,0,44.36,1005.64,6,6,4,2022
5929,Jane,14.16,0,0,281,53.71,987.71,11,17,24,2020
5930,John,13.49,0,0,0,70.42,993.09,2,2,3,2022
5931,John,15.33,0,0,0,61.79,1009.62,2,3,27,2020
5932,Jane,11.45,0,0,597,53.78,1015.41,7,22,14,2024
5933,John,14.28,0,0,0,56.47,1017.28,6,22,23,2021
5934,John,14.28,0,0,0,57.81,1000.22,6,22,7,2022
5935,John,9.25,0,0,0,49.03,1005.75,4,14,30,2020
5936,Jane,17.56,0,0,258,56.75,1003.44,3,0,27,2022
5937,John,14.79,0,0,0,32.19,1001.24,6,19,24,2022
5938,Jane,15.52,0,0,213,38.88,1005.09,8,17,14,2021
5939,Jane,16.23,0,0,269,65.72,1018.97,3,3,1,2023
5940,Jane,15.6,0,0,376,65.49,1023.67,12,19,5,2022
5941,Jane,15.45,0,0,227,73.09,1029.98,1,9,5,2021
5942,Jane,15.45,0,0,227,56.86,991.84,1,9,7,2021
5943,Jane,10.23,0,0,115,49.47,1007.91,4,10,21,2020
5944,Jane,12.35,0,0,210,69.57,1038.49,3,13,17,2022
5945,Jane,11.35,0,0,164,67.94,1017.05,3,10,22,2024
5946,Jane,11.35,0,0,164,43.54,1035.22,3,10,5,2023
5947,Jane,11.35,0,0,164,69.56,1015.75,3,10,6,2020
5948,John,13.57,0,0,0,39.02,1000.24,8,23,7,2023
5949,John,13.57,0,0,0,45.79,1003.97,8,23,17,2022
5950,John,13.57,0,0,0,33.06,1019.59,8,23,14,2021
5951,John,18.34,0,0,383,67.85,1001.31,1,20,17,2021
5952,John,19.81,0,0,245,42.02,1000.79,3,16,23,2020
5953,Jane,14.32,0,0,572,49.97,1017.18,3,17,20,2024
5954,John,17.16,0,0,317,66.22,1009.34,11,18,20,2020
5955,John,17.16,0,0,317,59.21,1008.78,11,18,27,2022
5956,Jane,18.12,0,0,343,66.28,982.91,9,21,23,2020
5957,Jane,13.21,0,0,557,53.67,1010.29,11,21,18,2022
5958,Jane,16.6,0,0,24,78.29,993.04,2,5,28,2023
5959,John,8.28,0,0,81,53.85,1019.91,1,7,18,2024
5960,Jane,13.24,0,0,86,60.45,981.1,9,19,25,2024
5961,Jane,13.24,0,0,86,45.61,983.25,9,19,13,2024
5962,Jane,13.24,0,0,86,68.57,986.2,9,19,17,2020
5963,John,6.84,0,0,278,53.54,1004.41,12,2,26,2022
5964,John,6.84,0,0,278,59.94,1019.02,12,2,11,2022
5965,John,2.09,0,0,0,69.09,1003.96,1,10,31,2020
5966,John,13.39,0,0,0,59.26,1014.03,5,22,17,2021
5967,Jane,12.89,0,0,100,58.45,1031.97,4,10,20,2021
5968,Jane,12.89,0,0,100,68.9,1004.93,4,10,5,2022
5969,Jane,12.89,0,0,100,54.52,1037.53,4,10,13,2023
5970,Jane,12.89,0,0,100,48.66,1021.23,4,10,24,2023
5971,Jane,12.89,0,0,100,66.82,1029.01,4,10,22,2024
5972,Jane,15.89,0,0,0,51.27,1019.33,7,5,21,2022
5973,Jane,15.89,0,0,0,35.78,1013.21,7,5,27,2020
5974,Jane,14.29,0,0,422,41.87,1027.81,3,16,28,2023
5975,Jane,15.09,0,0,0,40.77,1019.87,7,5,20,2021
5976,Jane,13.82,0,0,201,69.7,1004.51,1,8,4,2021
5977,John,11.73,0,0,0,62.46,1004.1,9,14,18,2021
5978,Jane,12.06,0,0,124,65.5,1018.84,2,9,13,2021
5979,John,15.49,0,0,0,43.58,1009.2,7,13,31,2023
5980,John,15.49,0,0,0,43.24,1019.52,7,13,4,2024
5981,Jane,17.3,0,0,150,64.08,1035.92,3,2,9,2021
5982,Jane,17.3,0,0,150,62.63,1030.35,3,2,12,2023
5983,Jane,17.3,0,0,150,69.66,1014.99,3,2,24,2024
5984,Jane,11.61,0,0,0,59.58,1023.89,5,12,30,2024
5985,Jane,12.55,0,0,0,56.62,1015.63,7,10,25,2024
5986,Jane,12.55,0,0,0,57.84,1002.56,7,10,8,2022
5987,John,11.89,0,0,0,61.92,986.24,9,15,23,2022
5988,John,11.89,0,0,0,60.6,987.26,9,15,22,2024
5989,John,11.12,0,0,0,47.31,1011.22,10,9,19,2024
5990,John,11.12,0,0,0,50.66,1015.62,10,9,12,2020
5991,John,12.69,0,0,0,70.51,1005.09,9,11,28,2024
5992,Jane,11.57,0,0,149,57.22,1039.83,3,13,2,2020
5993,John,12.46,0,0,0,43.31,1011.77,8,5,5,2021
5994,John,6.59,0,0,40,76.97,1019.87,1,1,9,2021
5995,John,6.59,0,0,40,55.62,1019.42,1,1,17,2020
5996,Jane,11.73,0,0,5,69.93,998.49,1,4,5,2024
5997,John,14.51,0,0,0,39.86,1000.81,6,20,6,2023
5998,John,14.51,0,0,0,43.97,1018.85,6,20,14,2022
5999,Jane,20.64,0,0,497,66.15,1018.67,3,22,10,2020
6000,Jane,16.74,0,0,277,59.83,1036.64,4,7,22,2020
6001,Jane,11.47,0,0,0,35.07,1004.2,6,14,2,2021
6002,John,13.71,0,0,0,30.99,1011.96,7,23,5,2021
6003,John,13.71,0,0,0,38.67,1016.48,7,23,5,2022
6004,Jane,12.32,0,0,0,43.54,1010.81,6,11,15,2021
6005,Jane,11.35,0,0,0,73.75,996.58,9,12,7,2021
6006,John,14.48,0,0,0,42.44,1016.25,7,23,1,2020
6007,Jane,13.49,0,0,175,43.22,1037.51,3,11,1,2024
6008,John,19.35,0,0,597,64.04,1018.74,3,20,24,2021
6009,Jane,13.7,0,0,0,63.04,1031.12,5,11,25,2021
6010,Jane,10.24,0,0,220,46.33,986.6,11,2,2,2022
6011,Jane,10.24,0,0,220,57.62,1011.27,11,2,19,2020
6012,Jane,10.24,0,0,220,52.15,1006.4,11,2,25,2022
6013,Jane,17.22,0,0,44,61.08,1035.71,3,6,22,2023
6014,Jane,17.22,0,0,44,67.44,1037.06,3,6,27,2020
6015,John,15.48,0,0,0,36.16,1001.8,6,17,12,2024
6016,John,15.48,0,0,0,34.58,1011.21,6,17,3,2022
6017,Jane,13.46,0,0,113,41.63,1012.38,3,11,17,2021
6018,John,14.53,0,0,0,57.86,1003.5,7,5,9,2023
6019,John,8.05,0,0,0,68.67,1022.93,2,14,6,2020
6020,Jane,16.99,0,0,0,57.33,1006.2,10,23,7,2022
6021,John,15.11,0,0,0,46.6,1012.08,7,23,27,2023
6022,John,15.11,0,0,0,31.49,1015.44,7,23,26,2020
6023,John,5.41,0,0,202,59.77,1009.67,1,23,17,2020
6024,John,5.41,0,0,202,54.84,1016.39,1,23,7,2021
6025,John,13.92,0,0,0,77.8,1001.14,2,2,25,2021
6026,John,13.92,0,0,0,65.41,999.34,2,2,19,2023
6027,John,13.92,0,0,0,79.69,1011.42,2,2,7,2024
6028,Jane,16.2,0,0,0,63.51,989.18,9,4,1,2022
6029,Jane,10.55,0,0,108,69.03,1031.34,3,12,6,2022
6030,John,2.59,0,0,0,77.98,994.04,12,12,10,2022
6031,John,15.06,0,0,0,32.72,1019.2,6,23,6,2021
6032,John,14.9,0,0,0,53.9,1003.47,10,3,31,2020
6033,John,15.19,0,0,0,55.07,1029.76,5,11,10,2020
6034,John,13.84,0,0,0,48.68,1013.22,8,7,13,2020
6035,Jane,13.58,0,0,216,70.41,1014.14,12,12,23,2020
6036,Jane,13.58,0,0,216,74.77,1029.37,12,12,10,2023
6037,Jane,13.58,0,0,216,58.85,1013.1,12,12,5,2023
6038,Jane,13.58,0,0,216,70.94,1008.41,12,12,30,2020
6039,Jane,13.58,0,0,216,62.74,990.53,12,12,17,2021
6040,Jane,13.58,0,0,216,65.72,992.59,12,12,8,2023
6041,Jane,13.58,0,0,216,68.33,1027.24,12,12,8,2023
6042,John,13.63,0,0,0,50.44,1020.07,5,11,31,2020
6043,John,11.33,0,0,222,63.43,989.83,11,1,18,2022
6044,John,15.18,0,0,0,39.26,1008.33,6,0,23,2023
6045,Jane,12.54,0,0,0,53.89,1004.95,5,14,16,2022
6046,Jane,17.49,0,0,214,40.1,1004.22,4,4,11,2021
6047,Jane,17.49,0,0,214,46.58,1006.13,4,4,4,2024
6048,Jane,17.49,0,0,214,45.65,1000.37,4,4,18,2023
6049,Jane,17.49,0,0,214,50.31,1013.54,4,4,14,2020
6050,Jane,16.56,0,0,147,50.05,1008.78,8,20,25,2023
6051,John,17.13,0,0,6,52.51,984.51,10,19,11,2023
6052,Jane,14.8,0,0,521,73.36,999.93,1,22,19,2022
6053,John,14.0,0,0,0,59.85,1013.56,6,13,27,2020
6054,John,14.0,0,0,0,47.29,1001.32,6,13,23,2022
6055,Jane,13.99,0,0,346,55.01,995.71,1,21,20,2024
6056,Jane,13.99,0,0,346,60.14,1001.56,1,21,12,2023
6057,John,13.2,0,0,0,55.08,1004.89,6,10,21,2024
6058,John,13.2,0,0,0,45.99,1013.05,6,10,3,2024
6059,John,14.57,0,0,0,69.85,1006.04,10,6,28,2020
6060,Jane,12.58,0,0,92,44.19,1008.22,3,12,5,2023
6061,Jane,12.58,0,0,92,44.08,1013.68,3,12,13,2020
6062,John,19.7,0,0,532,56.5,1005.91,10,22,11,2021
6063,John,13.63,0,0,0,34.03,1009.36,6,6,3,2020
6064,John,13.63,0,0,0,50.14,1011.3,6,6,10,2024
6065,John,13.63,0,0,0,35.98,1009.61,6,6,23,2022
6066,John,13.32,0,0,0,49.22,1007.03,6,13,21,2021
6067,John,13.32,0,0,0,42.27,1009.39,6,13,23,2022
6068,Jane,17.26,0,0,0,73.48,985.36,10,2,23,2024
6069,Jane,13.17,0,0,280,46.13,1010.69,3,12,23,2023
6070,Jane,17.12,0,0,0,46.28,1011.98,8,2,15,2021
6071,John,18.58,0,0,405,41.55,1022.94,3,22,23,2021
6072,John,15.26,0,0,152,54.91,1000.03,8,20,16,2021
6073,Jane,15.89,0,0,549,61.68,1029.08,1,19,4,2021
6074,Jane,15.89,0,0,549,65.14,1022.34,1,19,12,2024
6075,Jane,14.26,0,0,241,70.95,1007.42,11,15,8,2024
6076,Jane,13.57,0,0,0,64.79,1033.48,5,16,6,2024
6077,Jane,13.57,0,0,0,66.3,1003.12,5,16,24,2020
6078,John,16.3,0,0,264,54.9,997.54,9,18,17,2024
6079,John,5.75,0,0,0,76.64,1029.14,12,11,27,2020
6080,Jane,16.81,0,0,192,51.31,1020.56,1,17,31,2023
6081,Jane,17.83,0,0,264,75.8,1015.89,12,17,30,2020
6082,Jane,12.27,0,0,0,30.82,1017.05,6,14,18,2020
6083,John,15.73,0,0,130,60.79,1023.63,1,17,11,2020
6084,John,12.85,0,0,0,43.85,1017.08,8,14,1,2021
6085,John,8.6,0,0,0,63.03,1024.21,4,14,21,2020
6086,John,13.52,0,0,0,30.03,1002.8,7,17,11,2021
6087,Jane,15.27,0,0,0,53.05,1023.64,5,5,3,2023
6088,Jane,15.27,0,0,0,68.08,1014.67,5,5,10,2024
6089,John,15.12,0,0,0,46.98,994.93,10,3,28,2024
6090,John,20.14,0,0,296,56.19,1026.0,3,18,8,2020
6091,John,20.14,0,0,296,64.26,1011.21,3,18,18,2022
6092,John,13.76,0,0,0,64.2,1015.95,2,23,4,2022
6093,John,2.02,0,0,0,79.41,1006.02,12,15,28,2020
6094,John,2.02,0,0,0,59.83,1029.79,12,15,19,2020
6095,John,2.02,0,0,0,53.69,1024.41,12,15,5,2022
6096,John,14.28,0,0,0,53.11,1013.16,10,8,19,2022
6097,John,14.28,0,0,0,49.01,983.29,10,8,30,2021
